radon 9.1 10−5×,,,,,
Rn 9.2 10−5×,,,,,
[10043-92-2] 9.3 ×10,−5,,,,
9.2 10−5×,,,,,
8.3 10−5×,,,,,
9.1 10−5×,,,,,
Other elements (B,,,,,
boric acid 3.8×106,,,,,
H3BO3,,,,,
[10043-35-3],,,,,
selenium hydride 8.3×10−4,,,,,
H2Se 8.1×10,−4,,,,
[7783-07-5],,,,,
phosphorus trihydride 8.1 10−5×,,,,,
PH 10−53 5.9 ×,,,,,
(phosphine),,,,,
[7803-51-2],,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3 Pa,,,,
arsenic hydride,8.8 10−5×,,,,
AsH3,,,,,
(arsine),,,,,
[7784-42-1],,,,,
mercury,1.1×10−3,,,,
Hg,1.3 10−3×,,,,
[7439-97-6],1.3 10−3×,,,,
,8.7 10−4×,,,,
,1.1×10−3,,,,
,1.2 −3×10,,,,
,1.2×10−3,,,,
,1.4 −3×10,,,,
,1.4 −3×10,,,,
,1.3×10−3,,,,
,1.3 −3×10,,,,
,9.2 ×10−4,,,,
mercury(II) oxide,3.2×104,,,,
HgO,2.7 1010×,,,,
[21908-53-2],1.4×104,,,,
mercury dihydroxide,1.3 102×,,,,
Hg(OH)2,1.3×102,,,,
mercury dichloride,1.0 ×103,,,,
HgCl2,1.6×104,,,,
[7487-94-7],4.2×104,,,,
,1.3×104,,,,
,2.4 ×105,,,,
,1.4 104×,,,,
,1.4 104×,,,,
,4.2×104,,,,
,2.7 104×,,,,
,1.4 104×,,,,
,6.3 ×102,,,,
mercury dibromide,1.2 103×,,,,
HgBr2,9.6×10 2,,,,
[7789-47-1],4.4×103,,,,
,2.7×104,,,,
,5.2×101,,,,
mercury diiodide,5.7 ×101,,,,
HgI2,2.0×10 2,,,,
[7774-29-0],1.9,,,,
,Hydrocarb,,,,
,,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3 Pa,,,,
arsenic hydride,8.8 10−5×,,,,
AsH3,,,,,
(arsine),,,,,
[7784-42-1],,,,,
mercury,1.1×10−3,,,,
Hg,1.3 10−3×,,,,
[7439-97-6],1.3 10−3×,,,,
,8.7 10−4×,,,,
,1.1×10−3,,,,
,1.2 −3×10,,,,
,1.2×10−3,,,,
,1.4 −3×10,,,,
,1.4 −3×10,,,,
,1.3×10−3,,,,
,1.3 −3×10,,,,
,9.2 ×10−4,,,,
mercury(II) oxide,3.2×104,,,,
HgO,2.7 1010×,,,,
[21908-53-2],1.4×104,,,,
mercury dihydroxide,1.3 102×,,,,
Hg(OH)2,1.3×102,,,,
mercury dichloride,1.0 ×103,,,,
HgCl2,1.6×104,,,,
[7487-94-7],4.2×104,,,,
,1.3×104,,,,
,2.4 ×105,,,,
,1.4 104×,,,,
,1.4 104×,,,,
,4.2×104,,,,
,2.7 104×,,,,
,1.4 104×,,,,
,6.3 ×102,,,,
mercury dibromide,1.2 103×,,,,
HgBr2,9.6×10 2,,,,
[7789-47-1],4.4×103,,,,
,2.7×104,,,,
,5.2×101,,,,
mercury diiodide,5.7 ×101,,,,
HgI2,2.0×10 2,,,,
[7774-29-0],1.9,,,,
,Hydrocarb,,,,
,,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3 Pa,,,,
methane,1.4 ×10 −5,,,,
CH4,1.4×10−5,,,,
[74-82-8],1.4×10−5,,,,
,1.4×10−5,,,,
,1.4 ×10 −5,,,,
,1.5 10−5×,,,,
,1.4 10−5×,,,,
,1.2 10−5×,,,,
,1.3 10−5×,,,,
,1.2 ×10−5,,,,
,1.4×10−5,,,,
,1.4 10−5×,,,,
,1.3 10−5×,,,,
,1.5 ×10−5,,,,
,1.5 10−5×,,,,
,1.5 ×10−5,,,,
,9.2 10−5×,,,,
,1.4×10−5,,,,
,1.4×10−5,,,,
,1.4 10−5×,,,,
,9.6 10−6×,,,,
,1.3×10−5,,,,
,2.5 10−5×,,,,
,,,,,
,1.6×10−5,,,,
,2.4 10−5×,,,,
,,,,,
,1.6×10−5,,,,
,1.3×10−5,,,,
,1.5 10−5×,,,,
,1.4 10−5×,,,,
ethane,1.9 10−5×,,,,
C2H6,1.9×10−5,,,,
[74-84-0],1.9 ×10 −5,,,,
,1.9 10−5×,,,,
,2.0×10−5,,,,
,1.8×10−5,,,,
,2.0 ×10 −5,,,,
,1.3 10−5×,,,,
,1.9×10−5,,,,
,1.9 ×10 −5,,,,
,2.0×10−5,,,,
,2.0 ×10−5,,,,
,1.0 ×10−4,,,,
,1.9 10−5×,,,,
,1.9×10−5,,,,
,1.8×10−5,,,,
,2.0 ×10−5,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3 Pa,,,,
methane,1.4 ×10 −5,,,,
CH4,1.4×10−5,,,,
[74-82-8],1.4×10−5,,,,
,1.4×10−5,,,,
,1.4 ×10 −5,,,,
,1.5 10−5×,,,,
,1.4 10−5×,,,,
,1.2 10−5×,,,,
,1.3 10−5×,,,,
,1.2 ×10−5,,,,
,1.4×10−5,,,,
,1.4 10−5×,,,,
,1.3 10−5×,,,,
,1.5 ×10−5,,,,
,1.5 10−5×,,,,
,1.5 ×10−5,,,,
,9.2 10−5×,,,,
,1.4×10−5,,,,
,1.4×10−5,,,,
,1.4 10−5×,,,,
,9.6 10−6×,,,,
,1.3×10−5,,,,
,2.5 10−5×,,,,
,,,,,
,1.6×10−5,,,,
,2.4 10−5×,,,,
,,,,,
,1.6×10−5,,,,
,1.3×10−5,,,,
,1.5 10−5×,,,,
,1.4 10−5×,,,,
ethane,1.9 10−5×,,,,
C2H6,1.9×10−5,,,,
[74-84-0],1.9 ×10 −5,,,,
,1.9 10−5×,,,,
,2.0×10−5,,,,
,1.8×10−5,,,,
,2.0 ×10 −5,,,,
,1.3 10−5×,,,,
,1.9×10−5,,,,
,1.9 ×10 −5,,,,
,2.0×10−5,,,,
,2.0 ×10−5,,,,
,1.0 ×10−4,,,,
,1.9 10−5×,,,,
,1.9×10−5,,,,
,1.8×10−5,,,,
,2.0 ×10−5,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m 3 Pa,,,,
,,,,,
,2.2 10−5×,,,,
,1.1×10−5,,,,
,,,,,
,1.8 10−5×,,,,
,2.0 ×10−5,,,,
,1.9 ×10−5,,,,
propane,1.5 10−5×,,,,
C 3H8,1.5×10 −5,,,,
[74-98-6],1.5 10−5×,,,,
,1.4 10−5×,,,,
,1.5 ×10 −5,,,,
,1.6 −5×10,,,,
,1.5×10−5,,,,
,9.7×10−6,,,,
,1.4 10−5×,,,,
,1.4 10−5×,,,,
,1.3 ×10−5,,,,
,1.5 10−5×,,,,
,1.5 ×10 −5,,,,
,1.4 10−5×,,,,
,1.4 ×10−5,,,,
,,,,,
,1.6 10−5×,,,,
,1.3×10−5,,,,
,,,,,
,1.4×10−5,,,,
,1.5 ×10−5,,,,
butane,1.2×10−5,,,,
C 4 H 10,1.2×10 −5,,,,
[106-97-8],1.3×10−5,,,,
,1.0×10−5,,,,
,1.2×10−5,,,,
,1.3×10−5,,,,
,8.0 10−6×,,,,
,1.0×10−5,,,,
,1.0 ×10−5,,,,
,1.0 10−5×,,,,
,9.6×10−6,,,,
,1.1×10−5,,,,
,1.2 10−5×,,,,
,4.8×10−5,,,,
,1.2 ×10 −5,,,,
,1.2×10−5,,,,
,1.1 10−5×,,,,
,1.2 10−5×,,,,
,,,,,
,1.2 10−5×,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m 3 Pa,,,,
,,,,,
,2.2 10−5×,,,,
,1.1×10−5,,,,
,,,,,
,1.8 10−5×,,,,
,2.0 ×10−5,,,,
,1.9 ×10−5,,,,
propane,1.5 10−5×,,,,
C 3H8,1.5×10 −5,,,,
[74-98-6],1.5 10−5×,,,,
,1.4 10−5×,,,,
,1.5 ×10 −5,,,,
,1.6 −5×10,,,,
,1.5×10−5,,,,
,9.7×10−6,,,,
,1.4 10−5×,,,,
,1.4 10−5×,,,,
,1.3 ×10−5,,,,
,1.5 10−5×,,,,
,1.5 ×10 −5,,,,
,1.4 10−5×,,,,
,1.4 ×10−5,,,,
,,,,,
,1.6 10−5×,,,,
,1.3×10−5,,,,
,,,,,
,1.4×10−5,,,,
,1.5 ×10−5,,,,
butane,1.2×10−5,,,,
C 4 H 10,1.2×10 −5,,,,
[106-97-8],1.3×10−5,,,,
,1.0×10−5,,,,
,1.2×10−5,,,,
,1.3×10−5,,,,
,8.0 10−6×,,,,
,1.0×10−5,,,,
,1.0 ×10−5,,,,
,1.0 10−5×,,,,
,9.6×10−6,,,,
,1.1×10−5,,,,
,1.2 10−5×,,,,
,4.8×10−5,,,,
,1.2 ×10 −5,,,,
,1.2×10−5,,,,
,1.1 10−5×,,,,
,1.2 10−5×,,,,
,,,,,
,1.2 10−5×,,,,
Substance Hcp,,,,,
Formula (Other name(s)) [(at T mol,)],,,,
[CAS registry number] m 3 Pa,,,,,
1.2 ×10,−5,,,,
,,,,,
1.1 10−5×,,,,,
1.2 10−5×,,,,,
2-methylpropane 9.1×10−6,,,,,
HC(CH 10−63 ) 3 9.1 ×,,,,,
(isobutane) 8.3 ×10,−6,,,,
[75-28-5] 8.0 10−6×,,,,,
1.1×10−4,,,,,
8.3 ×10,−6,,,,
8.3 10−6×,,,,,
8.3×10−6,,,,,
8.4 −6×10,,,,,
9.7×10−6,,,,,
2.7 ×10,−5,,,,
9.2×10−6,,,,,
5.6 10−6×,,,,,
,,,,,
1.0×10−5,,,,,
1.1 10−5×,,,,,
,,,,,
8.5 10−6×,,,,,
8.0×10−6,,,,,
7.9×10−6,,,,,
pentane 8.0×10−6,,,,,
C5H12 8.0×10,−6,,,,
[109-66-0] 1.1 10−5×,,,,,
8.2×10−6,,,,,
7.8 10−6×,,,,,
7.8×10−6,,,,,
7.8×10−6,,,,,
8.3×10−6,,,,,
7.8 ×10,−6,,,,
7.9×10−6,,,,,
,,,,,
9.9 ×10,−6,,,,
,,,,,
9.9 10−6×,,,,,
,,,,,
7.8×10−6,,,,,
8.0 10−6×,,,,,
2-methylbutane 7.2×10−6,,,,,
C 5H12 7.0×10,−6,,,,
(isopentane) 7.2×10−6,,,,,
[78-78-4] 2.1 10−6×,,,,,
7.2×10−6,,,,,
7.2 10−6×,,,,,
6.4 ×10,−6,,,,
Substance Hcp,,,,,
Formula (Other name(s)) [(at T mol,)],,,,
[CAS registry number] m 3 Pa,,,,,
1.2 ×10,−5,,,,
,,,,,
1.1 10−5×,,,,,
1.2 10−5×,,,,,
2-methylpropane 9.1×10−6,,,,,
HC(CH 10−63 ) 3 9.1 ×,,,,,
(isobutane) 8.3 ×10,−6,,,,
[75-28-5] 8.0 10−6×,,,,,
1.1×10−4,,,,,
8.3 ×10,−6,,,,
8.3 10−6×,,,,,
8.3×10−6,,,,,
8.4 −6×10,,,,,
9.7×10−6,,,,,
2.7 ×10,−5,,,,
9.2×10−6,,,,,
5.6 10−6×,,,,,
,,,,,
1.0×10−5,,,,,
1.1 10−5×,,,,,
,,,,,
8.5 10−6×,,,,,
8.0×10−6,,,,,
7.9×10−6,,,,,
pentane 8.0×10−6,,,,,
C5H12 8.0×10,−6,,,,
[109-66-0] 1.1 10−5×,,,,,
8.2×10−6,,,,,
7.8 10−6×,,,,,
7.8×10−6,,,,,
7.8×10−6,,,,,
8.3×10−6,,,,,
7.8 ×10,−6,,,,
7.9×10−6,,,,,
,,,,,
9.9 ×10,−6,,,,
,,,,,
9.9 10−6×,,,,,
,,,,,
7.8×10−6,,,,,
8.0 10−6×,,,,,
2-methylbutane 7.2×10−6,,,,,
C 5H12 7.0×10,−6,,,,
(isopentane) 7.2×10−6,,,,,
[78-78-4] 2.1 10−6×,,,,,
7.2×10−6,,,,,
7.2 10−6×,,,,,
6.4 ×10,−6,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol)],,,,
[CAS registry number],m 3 Pa,,,,
,8.4×10−6,,,,
,7.2 10−6×,,,,
dimethylpropane,2.7×10−6,,,,
C(CH3)4,5.9 × 10−6,,,,
(neopentane),2.7 ×10−6,,,,
[463-82-1],4.5×10−6,,,,
,4.5 10−6×,,,,
,4.5 10−6×,,,,
,2.5 10−6×,,,,
,,,,,
,6.2×10−6,,,,
,,,,,
,4.7×10−6,,,,
,5.8 10−6×,,,,
,5.9×10−6,,,,
hexane,6.1×10−6,,,,
C 10−66 H 14,5.9 ×,,,,
[110-54-3],6.1 10−6×,,,,
,7.4 10−6×,,,,
,2.4 10−4×,,,,
,6.7 10−6×,,,,
,9.9×10−6,,,,
,6.7×10−6,,,,
,5.9 10−6×,,,,
,5.4 10−6×,,,,
,5.5 10−6×,,,,
,5.5×10−6,,,,
,5.5 10−6×,,,,
,5.5×10−6,,,,
,7.1×10−6,,,,
,6.1 10−6×,,,,
,5.4 ×10−6,,,,
,,,,,
,7.7×10−6,,,,
,,,,,
,7.9 10−6×,,,,
,,,,,
,7.6 10−6×,,,,
,6.1×10−6,,,,
2-methylpentane,5.9×10−6,,,,
C6H14,1.3×10 −5,,,,
(isohexane),5.8 ×10−6,,,,
[107-83-5],5.7×10−6,,,,
,5.7 ×10−6,,,,
,5.7×10−6,,,,
,5.7×10−6,,,,
,6.2 10−6×,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol)],,,,
[CAS registry number],m 3 Pa,,,,
,8.4×10−6,,,,
,7.2 10−6×,,,,
dimethylpropane,2.7×10−6,,,,
C(CH3)4,5.9 × 10−6,,,,
(neopentane),2.7 ×10−6,,,,
[463-82-1],4.5×10−6,,,,
,4.5 10−6×,,,,
,4.5 10−6×,,,,
,2.5 10−6×,,,,
,,,,,
,6.2×10−6,,,,
,,,,,
,4.7×10−6,,,,
,5.8 10−6×,,,,
,5.9×10−6,,,,
hexane,6.1×10−6,,,,
C 10−66 H 14,5.9 ×,,,,
[110-54-3],6.1 10−6×,,,,
,7.4 10−6×,,,,
,2.4 10−4×,,,,
,6.7 10−6×,,,,
,9.9×10−6,,,,
,6.7×10−6,,,,
,5.9 10−6×,,,,
,5.4 10−6×,,,,
,5.5 10−6×,,,,
,5.5×10−6,,,,
,5.5 10−6×,,,,
,5.5×10−6,,,,
,7.1×10−6,,,,
,6.1 10−6×,,,,
,5.4 ×10−6,,,,
,,,,,
,7.7×10−6,,,,
,,,,,
,7.9 10−6×,,,,
,,,,,
,7.6 10−6×,,,,
,6.1×10−6,,,,
2-methylpentane,5.9×10−6,,,,
C6H14,1.3×10 −5,,,,
(isohexane),5.8 ×10−6,,,,
[107-83-5],5.7×10−6,,,,
,5.7 ×10−6,,,,
,5.7×10−6,,,,
,5.7×10−6,,,,
,6.2 10−6×,,,,
Substance Hcp,,,,,
Formula (at T,),,,,
(Other name(s)) [ mol,],,,,
[CAS registry number] m 3 Pa,,,,,
4.8 10−6×,,,,,
,,,,,
6.7 10−6×,,,,,
,,,,,
5.7×10−6,,,,,
3-methylpentane 5.8 10−6×,,,,,
C 10−66 H 14 5.8 ×,,,,,
[96-14-0] 5.9×10−6,,,,,
5.9 ×10,−6,,,,
5.9 10−6×,,,,,
5.8×10−6,,,,,
6.2×10−6,,,,,
,,,,,
7.0 10−6×,,,,,
,,,,,
8.8×10−6,,,,,
"2,2-dimethylbutane 5.8×10−6",,,,,
C6H14 5.8×10,−6,,,,
[75-83-2] 5.0 10−6×,,,,,
5.0 ×10,−6,,,,
5.8×10−6,,,,,
5.1 −6×10,,,,,
3.4 10−6×,,,,,
5.3×10−6,,,,,
6.5 ×10,−6,,,,
"2,3-dimethylbutane 7.7 10−6×",,,,,
C6H14 8.2 ×10,−6,,,,
[79-29-8] 6.9 −6×10,,,,,
6.9 ×10,−6,,,,
7.1 ×10,−6,,,,
5.3 10−6×,,,,,
,,,,,
5.8 10−6×,,,,,
,,,,,
7.6 10−6×,,,,,
heptane 4.4 10−6×,,,,,
C7H16 4.3×10,−6,,,,
[142-82-5] 4.5 ×10,−6,,,,
5.5 ×10,−6,,,,
1.2 ×10,−5,,,,
6.0×10−6,,,,,
4.2×10−6,,,,,
4.8×10−6,,,,,
5.5×10−6,,,,,
4.8 ×10,−6,,,,
4.8×10−6,,,,,
5.0×10−6,,,,,
Substance Hcp,,,,,
Formula (at T,),,,,
(Other name(s)) [ mol,],,,,
[CAS registry number] m 3 Pa,,,,,
4.8 10−6×,,,,,
,,,,,
6.7 10−6×,,,,,
,,,,,
5.7×10−6,,,,,
3-methylpentane 5.8 10−6×,,,,,
C 10−66 H 14 5.8 ×,,,,,
[96-14-0] 5.9×10−6,,,,,
5.9 ×10,−6,,,,
5.9 10−6×,,,,,
5.8×10−6,,,,,
6.2×10−6,,,,,
,,,,,
7.0 10−6×,,,,,
,,,,,
8.8×10−6,,,,,
"2,2-dimethylbutane 5.8×10−6",,,,,
C6H14 5.8×10,−6,,,,
[75-83-2] 5.0 10−6×,,,,,
5.0 ×10,−6,,,,
5.8×10−6,,,,,
5.1 −6×10,,,,,
3.4 10−6×,,,,,
5.3×10−6,,,,,
6.5 ×10,−6,,,,
"2,3-dimethylbutane 7.7 10−6×",,,,,
C6H14 8.2 ×10,−6,,,,
[79-29-8] 6.9 −6×10,,,,,
6.9 ×10,−6,,,,
7.1 ×10,−6,,,,
5.3 10−6×,,,,,
,,,,,
5.8 10−6×,,,,,
,,,,,
7.6 10−6×,,,,,
heptane 4.4 10−6×,,,,,
C7H16 4.3×10,−6,,,,
[142-82-5] 4.5 ×10,−6,,,,
5.5 ×10,−6,,,,
1.2 ×10,−5,,,,
6.0×10−6,,,,,
4.2×10−6,,,,,
4.8×10−6,,,,,
5.5×10−6,,,,,
4.8 ×10,−6,,,,
4.8×10−6,,,,,
5.0×10−6,,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3 Pa,,,,
,4.8×10−6,,,,
,5.4×10−6,,,,
,,,,,
,6.2×10−6,,,,
,,,,,
,3.6 10−6×,,,,
,4.4 10−6×,,,,
2-methylhexane,2.9 ×10−6,,,,
C 7H16,1.9×10 −5,,,,
(isoheptane),2.9 ×10−6,,,,
[591-76-4],2.9 10−6×,,,,
,2.9 10−6×,,,,
,3.7 10−6×,,,,
,5.2 ×10−6,,,,
,2.9×10−6,,,,
3-methylhexane,4.2 ×10−6,,,,
C7H16,4.0×10−6,,,,
[589-34-4],4.0×10−6,,,,
,3.2 10−6×,,,,
,4.5 ×10−6,,,,
,5.3 10−6×,,,,
,3.2 10−6×,,,,
"2,2-dimethylpentane",3.1 ×10−6,,,,
C7H16,3.1×10−6,,,,
[590-35-2],3.1×10−6,,,,
,3.1 ×10−6,,,,
,2.5 10−6×,,,,
,4.1×10−6,,,,
,3.1 10−6×,,,,
"2,3-dimethylpentane",5.7×10−6,,,,
C 7 H 16,5.7 ×10−6,,,,
[565-59-3],5.7 10−6×,,,,
,4.8×10−6,,,,
,4.7×10−6,,,,
,5.7×10−6,,,,
"2,4-dimethylpentane",3.3 10−6×,,,,
C7H 16,3.1×10−6,,,,
[108-08-7],3.1 10−6×,,,,
,3.4×10−6,,,,
,3.1 ×10−6,,,,
,2.2×10−6,,,,
,4.5 ×10−6,,,,
,3.3×10−6,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3 Pa,,,,
,4.8×10−6,,,,
,5.4×10−6,,,,
,,,,,
,6.2×10−6,,,,
,,,,,
,3.6 10−6×,,,,
,4.4 10−6×,,,,
2-methylhexane,2.9 ×10−6,,,,
C 7H16,1.9×10 −5,,,,
(isoheptane),2.9 ×10−6,,,,
[591-76-4],2.9 10−6×,,,,
,2.9 10−6×,,,,
,3.7 10−6×,,,,
,5.2 ×10−6,,,,
,2.9×10−6,,,,
3-methylhexane,4.2 ×10−6,,,,
C7H16,4.0×10−6,,,,
[589-34-4],4.0×10−6,,,,
,3.2 10−6×,,,,
,4.5 ×10−6,,,,
,5.3 10−6×,,,,
,3.2 10−6×,,,,
"2,2-dimethylpentane",3.1 ×10−6,,,,
C7H16,3.1×10−6,,,,
[590-35-2],3.1×10−6,,,,
,3.1 ×10−6,,,,
,2.5 10−6×,,,,
,4.1×10−6,,,,
,3.1 10−6×,,,,
"2,3-dimethylpentane",5.7×10−6,,,,
C 7 H 16,5.7 ×10−6,,,,
[565-59-3],5.7 10−6×,,,,
,4.8×10−6,,,,
,4.7×10−6,,,,
,5.7×10−6,,,,
"2,4-dimethylpentane",3.3 10−6×,,,,
C7H 16,3.1×10−6,,,,
[108-08-7],3.1 10−6×,,,,
,3.4×10−6,,,,
,3.1 ×10−6,,,,
,2.2×10−6,,,,
,4.5 ×10−6,,,,
,3.3×10−6,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3Pa,,,,
"3,3-dimethylpentane",5.4×10−6,,,,
C7H16,5.4×10−6,,,,
[562-49-2],5.4 ×10−6,,,,
,5.4 10−6×,,,,
,4.0 10−6×,,,,
,,,,,
,4.4 ×10−6,,,,
,,,,,
,5.3×10−6,,,,
3-ethylpentane,5.3 10−6×,,,,
C7H16,3.9×10−6,,,,
[617-78-7],,,,,
"2,2,3-trimethylbutane",3.2×10−6,,,,
C7H16,3.2×10−6,,,,
[464-06-2],3.3 10−6×,,,,
,4.1 10−6×,,,,
octane,3.1×10−6,,,,
C8H18,3.3×10−6,,,,
[111-65-9],3.4 10−6×,,,,
,3.3 −6×10,,,,
,3.0 10−5×,,,,
,3.1 10−6×,,,,
,2.9 ×10 −6,,,,
,3.1×10−6,,,,
,3.1×10−6,,,,
,8.6 10−7×,,,,
,3.2 10−6×,,,,
,3.8×10−6,,,,
,3.2 10−6×,,,,
,3.0×10−6,,,,
,3.1 10−6×,,,,
,3.2 ×10−6,,,,
,3.1×10−6,,,,
,3.1 10−6×,,,,
,3.9×10−6,,,,
,,,,,
,3.3×10−6,,,,
,5.0 ×10−6,,,,
,,,,,
,2.0 10−6×,,,,
,3.1 10−6×,,,,
2-methylheptane,2.9×10−6,,,,
C 8H18,2.9×10−6,,,,
[592-27-8],2.7×10−6,,,,
,2.7 10−6×,,,,
,2.7×10−6,,,,
,cp,,,,
Substance,H,,,,
Formula,(at T ),,,,
(Other name(s)),[ mol],,,,
[CAS registry number],m3Pa,,,,
"3,3-dimethylpentane",5.4×10−6,,,,
C7H16,5.4×10−6,,,,
[562-49-2],5.4 ×10−6,,,,
,5.4 10−6×,,,,
,4.0 10−6×,,,,
,,,,,
,4.4 ×10−6,,,,
,,,,,
,5.3×10−6,,,,
3-ethylpentane,5.3 10−6×,,,,
C7H16,3.9×10−6,,,,
[617-78-7],,,,,
"2,2,3-trimethylbutane",3.2×10−6,,,,
C7H16,3.2×10−6,,,,
[464-06-2],3.3 10−6×,,,,
,4.1 10−6×,,,,
octane,3.1×10−6,,,,
C8H18,3.3×10−6,,,,
[111-65-9],3.4 10−6×,,,,
,3.3 −6×10,,,,
,3.0 10−5×,,,,
,3.1 10−6×,,,,
,2.9 ×10 −6,,,,
,3.1×10−6,,,,
,3.1×10−6,,,,
,8.6 10−7×,,,,
,3.2 10−6×,,,,
,3.8×10−6,,,,
,3.2 10−6×,,,,
,3.0×10−6,,,,
,3.1 10−6×,,,,
,3.2 ×10−6,,,,
,3.1×10−6,,,,
,3.1 10−6×,,,,
,3.9×10−6,,,,
,,,,,
,3.3×10−6,,,,
,5.0 ×10−6,,,,
,,,,,
,2.0 10−6×,,,,
,3.1 10−6×,,,,
2-methylheptane,2.9×10−6,,,,
C 8H18,2.9×10−6,,,,
[592-27-8],2.7×10−6,,,,
,2.7 10−6×,,,,
,2.7×10−6,,,,
Substance Hcp,,,,,
Formula (at T,),,,,
(Other name(s)) [ mol,],,,,
[CAS registry number] m 3 Pa,,,,,
3-methylheptane 2.7 10−6×,,,,,
C 8H18 2.7×10,−6,,,,
[589-81-1] 3.3 10−6×,,,,,
4.2 ×10,−6,,,,
2.7×10−6,,,,,
4-methylheptane 3.0 ×10,−6,,,,
C8H18 2.7×10,−6,,,,
[589-53-7],,,,,
"2,2-dimethylhexane 2.6×10−6",,,,,
C8H18 1.9×10,−6,,,,
[590-73-8],,,,,
,,,,,
2.9×10−6,,,,,
"2,3-dimethylhexane 3.4 10−6×",,,,,
C 10−68 H 18 2.6 ×,,,,,
[584-94-1],,,,,
"2,4-dimethylhexane 1.9 ×10",−6,,,,
C8H18 2.8×10,−6,,,,
[589-43-5],,,,,
"2,5-dimethylhexane 2.7 ×10",−6,,,,
C8H18 1.7×10,−6,,,,
[592-13-2],,,,,
,,,,,
2.9 10−6×,,,,,
"3,3-dimethylhexane 2.9 10−6×",,,,,
C8H18 2.6×10,−6,,,,
[563-16-6],,,,,
"3,4-dimethylhexane 3.8 10−6×",,,,,
C 8 H 18 2.4×10,−6,,,,
[583-48-2],,,,,
3-ethylhexane 3.7×10−6,,,,,
C8H18 2.6×10,−6,,,,
[619-99-8],,,,,
"2,2,3-trimethylpentane 2.7 10−6×",,,,,
C 8 H 18 2.6×10,−6,,,,
[564-02-3],,,,,
"2,2,4-trimethylpentane 3.0 10−6×",,,,,
C 10−68 H 18 4.6 ×,,,,,
(isooctane) 3.3 10−6×,,,,,
[540-84-1] 3.3 10−6×,,,,,
3.1 10−6×,,,,,
3.3×10−6,,,,,
3.2 ×10,−6,,,,
3.3×10−6,,,,,
1.7×10−6,,,,,
Substance Hcp,,,,,
Formula (at T,),,,,
(Other name(s)) [ mol,],,,,
[CAS registry number] m 3 Pa,,,,,
3-methylheptane 2.7 10−6×,,,,,
C 8H18 2.7×10,−6,,,,
[589-81-1] 3.3 10−6×,,,,,
4.2 ×10,−6,,,,
2.7×10−6,,,,,
4-methylheptane 3.0 ×10,−6,,,,
C8H18 2.7×10,−6,,,,
[589-53-7],,,,,
"2,2-dimethylhexane 2.6×10−6",,,,,
C8H18 1.9×10,−6,,,,
[590-73-8],,,,,
,,,,,
2.9×10−6,,,,,
"2,3-dimethylhexane 3.4 10−6×",,,,,
C 10−68 H 18 2.6 ×,,,,,
[584-94-1],,,,,
"2,4-dimethylhexane 1.9 ×10",−6,,,,
C8H18 2.8×10,−6,,,,
[589-43-5],,,,,
"2,5-dimethylhexane 2.7 ×10",−6,,,,
C8H18 1.7×10,−6,,,,
[592-13-2],,,,,
,,,,,
2.9 10−6×,,,,,
"3,3-dimethylhexane 2.9 10−6×",,,,,
C8H18 2.6×10,−6,,,,
[563-16-6],,,,,
"3,4-dimethylhexane 3.8 10−6×",,,,,
C 8 H 18 2.4×10,−6,,,,
[583-48-2],,,,,
3-ethylhexane 3.7×10−6,,,,,
C8H18 2.6×10,−6,,,,
[619-99-8],,,,,
"2,2,3-trimethylpentane 2.7 10−6×",,,,,
C 8 H 18 2.6×10,−6,,,,
[564-02-3],,,,,
"2,2,4-trimethylpentane 3.0 10−6×",,,,,
C 10−68 H 18 4.6 ×,,,,,
(isooctane) 3.3 10−6×,,,,,
[540-84-1] 3.3 10−6×,,,,,
3.1 10−6×,,,,,
3.3×10−6,,,,,
3.2 ×10,−6,,,,
3.3×10−6,,,,,
1.7×10−6,,,,,
,cp,,,,
Substance,H,,,,
Formula (Other name(s)),[(at T mol)],,,,
[CAS registry number],m 3 Pa,,,,
,2.2 10−5×,,,,
,1.6 ×10−5,,,,
,1.2 ×10−6,,,,
,,,,,
,2.9×10−6,,,,
,,,,,
,2.9 10−6×,,,,
